,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
0,Dallas Mavericks,Los Angeles Lakers,1.8257418583505536,-0.9510670763486136,-0.5107230786207579,1.4594918777192452,0.7385434281195166,-0.7385434281195166,0.392679907474633,1,10/30/2012
1,Washington Wizards,Cleveland Cavaliers,-1.8257418583505536,-2.0454456299552364,-1.8088109034485191,-1.7693281422629956,-0.9279135378937516,0.9279135378937516,-1.33004484789795,0,10/30/2012
2,Boston Celtics,Miami Heat,-1.8257418583505536,0.7295857024044147,1.7662506468967891,-2.1770074377152993,-1.1456891641341231,1.1456891641341231,-0.40534700126413736,0,10/30/2012
3,Philadelphia 76ers,Denver Nuggets,2.002168022316772,-1.1110630685094536,-1.6272076770152182,2.0544558590872306,0.8335720575459127,-0.8628415977056829,0.6465007135843377,1,10/31/2012
4,Chicago Bulls,Sacramento Kings,2.002168022316772,0.8016531000637825,-0.7889491767346521,1.3230265479985832,0.5040203138649701,-0.5217181753569242,0.2924646085262484,1,10/31/2012
5,Golden State Warriors,Phoenix Suns,2.002168022316772,0.7594608316393743,0.0,0.4732777895279485,0.20354666521469889,-0.2106938785095264,-0.3232503567921685,1,10/31/2012
6,Memphis Grizzlies,Los Angeles Clippers,-2.002168022316772,0.7594608316393732,-0.1972372941836631,-1.9253800983068812,-0.7754158674845691,0.8026433467029599,-1.81635914768933,0,10/31/2012
7,Houston Rockets,Detroit Pistons,2.002168022316772,1.2517039632574858,0.961531809145357,2.011430605493781,0.7948012641716835,-0.8227094303705342,0.8927866997117041,1,10/31/2012
8,Los Angeles Lakers,Portland Trail Blazers,-2.002168022316772,2.5596642844141844,2.1449555742473336,-2.172775306469218,-1.327899673067325,0.40132167335148,-0.7850365807809809,0,10/31/2012
9,Dallas Mavericks,Utah Jazz,-1.001084011158386,-2.489343837040168,0.2465466177295785,-2.6245404692004417,-0.8917282476072548,1.2842293547247356,-0.24628598612736716,0,10/31/2012
10,New Orleans Hornets,San Antonio Spurs,-2.002168022316772,-0.07032044737401605,-0.2958559412754941,-0.8927740120640847,-0.5040203138649688,0.5217181753569228,-0.21550023786144626,0,10/31/2012
11,Toronto Raptors,Indiana Pacers,-2.002168022316772,-0.6047558474165378,-2.440811515522828,-0.4732777895279485,-0.2132393635582568,0.22072692034331426,-1.3237871754345976,0,10/31/2012
12,San Antonio Spurs,Oklahoma City Thunder,2.0,-1.213766474675937,-1.0477428475322126,0.5943601362995071,0.6950004137177691,0.12173107413402863,0.6126411528974978,1,11/01/2012
13,Golden State Warriors,Memphis Grizzlies,0.0,0.4549167859444826,0.6523669968923891,-0.5058011117319765,-0.5420055276744101,0.06102206551321085,-0.3997509716661174,0,11/02/2012
14,Los Angeles Clippers,Los Angeles Lakers,2.5040507723028043,-1.402660089995488,-1.3047339937847764,2.086429585894403,0.08789278827152502,-2.184589945372947,-0.07995019433322348,1,11/02/2012
15,Miami Heat,New York Knicks,-1.252025386151402,-0.8340141075648848,-0.03433510509959925,-2.708143452398291,-0.9375230748962748,2.4286782074257918,0.5396638117492585,0,11/02/2012
16,Detroit Pistons,Phoenix Suns,-1.252025386151402,-2.2556290636413934,-1.1673935733863785,-0.7165515749536334,0.3955175472218669,1.1106015923404384,0.3797634230828115,0,11/02/2012
17,Milwaukee Bucks,Boston Celtics,2.5040507723028043,1.516389286481609,0.7553723121911861,2.5184680354988,0.3076247589503398,-2.58733557776014,-0.599626457499174,1,11/02/2012
18,Denver Nuggets,Orlando Magic,-2.5040507723028043,0.663420312835704,1.7854254651791672,-2.6765308829150425,-3.178789175820187,0.5736074158241822,-2.158655246997033,0,11/02/2012
