Home,Away,W_PCT,NET_RATING,PLUS_MINUS,E_NET_RATING,PIE,E_OFF_RATING,PTS,OFF_RATING,TS_PCT,E_DEF_RATING
2015-16 Chicago Bulls,2018-19 Milwaukee Bucks,-1.1935467569302922,-2.3694639982477836,-2.3458238061189016,-2.3677396455047166,-2.0965343957180793,-3.2504498120805296,-3.2585853772433633,-3.2585853772433633,-3.940610881599964,0.23696231312376959
2015-16 Chicago Bulls,2018-19 Detroit Pistons,-0.6026759254703707,-0.4834917691029603,-0.4934751928148579,-0.2932773312082126,0.3278596749193854,-1.0077933563614137,-1.2249905199190094,-1.2249905199190094,-0.6518676894483378,-0.6938664959948706
2015-16 Chicago Bulls,2018-19 Houston Rockets,0.21350483087258845,-0.2062617386940285,-0.18416498106425966,-0.3026412306181496,0.4985191136027134,-2.0166619698672346,-2.1529816313941437,-2.1529816313941437,-2.2180399962617807,-1.8650755608911531
2015-16 Chicago Bulls,2018-19 Indiana Pacers,-0.32450745278450466,-0.9897742303474524,-0.9540562906402538,-0.8372084635872915,-0.9386686960154361,-0.8176181379094781,-1.000878127341276,-1.000878127341276,-1.8777449957380195,0.44110419217952657
2015-16 Chicago Bulls,2018-19 Oklahoma City Thunder,-1.0926786144070924,-1.5432593119612177,-1.5293819306325125,-1.5471762538303147,-1.2253075237546618,-0.9374326151756521,-1.0902743438991918,-1.0902743438991918,-0.5324422416410792,1.51084326360787
2015-16 Chicago Bulls,2018-19 Boston Celtics,-0.4400885009187101,-1.2080715262329689,-1.2579221767864888,-1.5220190385252619,-1.1300830292436304,-1.4232578312167241,-1.0768023137957494,-1.0768023137957494,-1.5115491182852339,0.927404977928748
2015-16 Chicago Bulls,2018-19 Sacramento Kings,-0.05144106903582486,-0.0373688377480742,-0.018342298770992138,-0.3676580688390336,0.0,-1.6712649989319548,-1.3652894439064083,-1.3652894439064083,-2.061253021306796,-1.1838839508776695
2015-16 Chicago Bulls,2018-19 Orlando Magic,0.4287549187371502,0.33713418264176437,0.34913957662765843,0.3487175523908822,0.22911316953856892,-0.3080024810230835,-0.3143690556244345,-0.3143690556244345,-0.9469965594455505,-0.9013094037545901
2015-16 Chicago Bulls,2018-19 San Antonio Spurs,-0.032647704243975395,-0.17225309633070562,-0.15000720350917396,-0.4537223282725249,-0.20399448668206344,-2.1381427957730557,-1.9057223070420988,-1.9057223070420988,-2.010526789369441,-1.6701147222542603
2015-16 Chicago Bulls,2018-19 Oklahoma City Thunder,-0.8807470407893696,-1.3651633309680413,-1.36068337317507,-1.386436201159462,-0.9527880764534009,-0.9601966926253369,-1.0419481840663405,-1.0419481840663405,-0.7334194087477393,1.1717284646270203
2015-16 Chicago Bulls,2018-19 Brooklyn Nets,0.5141476049689382,-0.1774204997160958,-0.155077968839445,-0.17553270267034954,0.33183572378287846,-1.676198407920448,-1.7398938407161302,-1.7398938407161302,-1.857939602573307,-1.5961086042879011
2015-16 Chicago Bulls,2018-19 Orlando Magic,0.3127505303691798,0.4913570803093408,0.4656894085201948,0.5039606284852949,0.3924357895672642,-0.11322931985546592,-0.08677806110431008,-0.08677806110431008,-0.8592327361307326,-0.9269364442724383
2015-16 Chicago Bulls,2018-19 Cleveland Cavaliers,1.9079857251231425,1.542176773964859,1.4419607422675693,1.261009211215061,1.4959009891269104,-0.6889952697018364,-0.5908210804452037,-0.5908210804452037,-0.48771651167674634,-2.6849394858307702
2015-16 Chicago Bulls,2018-19 Minnesota Timberwolves,0.4102208976124283,-0.08197063150926556,-0.16202286599054092,-0.1421222270725181,-0.37622329554658596,-1.4626912235980147,-1.4260995814649797,-1.4260995814649797,-1.3709158645105315,-1.3312681031509648
2015-16 Chicago Bulls,2018-19 Washington Wizards,1.0079044224227147,0.6790652544860748,0.6681458952122183,0.42733440401005107,0.4999469709912999,-1.3296542267817226,-1.1261042802069194,-1.1261042802069194,-2.2593521682575504,-2.0960170313120723
2015-16 Chicago Bulls,2018-19 Toronto Raptors,-1.366421153880001,-1.3348802766040346,-1.4421381604489847,-1.5819934829174656,-1.064259930628951,-2.491862387417383,-2.4531338591167917,-2.4531338591167917,-3.0413780409089535,-0.12486265206028468
2015-16 Chicago Bulls,2018-19 Orlando Magic,0.47484782299511574,0.54586395916354,0.5209035634261125,0.562155963889163,0.46214575098871047,-0.12005824237475604,-0.18540356551427228,-0.18540356551427228,-0.7458324105687111,-1.0121126769165207
2015-16 Chicago Bulls,2018-19 Indiana Pacers,-1.1390262534723203,-1.6007412507870922,-1.599189948920193,-1.562399677362109,-1.6569589927200234,-1.3002022614403992,-1.4091279199205797,-1.4091279199205797,-2.3204184415268467,1.0530849151596002
2015-16 Chicago Bulls,2018-19 Brooklyn Nets,0.25223247006069527,-0.1381982968965026,-0.15569219692142047,-0.23359397958446826,0.1509548685479543,-1.7243538151180218,-1.7216131076794294,-1.7216131076794294,-2.1086677147865216,-1.4755215805402155
2015-16 Chicago Bulls,2018-19 Portland Trail Blazers,-0.4930990721821744,-0.5165553148855642,-0.530141575723975,-0.4698072115960474,-0.30329307687033424,-1.6010068569920857,-1.714136883863631,-1.714136883863631,-1.7813841367490721,-1.0303950868984375
2015-16 Chicago Bulls,2018-19 Golden State Warriors,-0.9951191417684223,-1.2562222851977705,-1.2407469477961939,-1.5519543250980232,-1.3607053500302149,-2.9819968479551138,-2.811829772506042,-2.811829772506042,-3.8077316190878108,-0.887316356629401
2015-16 Chicago Bulls,2018-19 Utah Jazz,0.0,-0.7232418598993897,-0.7909837844818443,-0.8889051751042458,-0.9273262798204284,-1.0637976873632482,-0.8927231754260158,-0.8927231754260158,-2.131892860342998,0.2569788898735823
2015-16 Chicago Bulls,2018-19 Los Angeles Lakers,-0.075869636915919,-0.4581177903874646,-0.4333335139976291,-0.4137774421734384,-0.3949538962288982,-0.7632680051671386,-0.8179144024939666,-0.8179144024939666,-1.56307744111545,-0.19817037162840778
2015-16 Chicago Bulls,2018-19 Denver Nuggets,-1.1105672783905105,-1.0813392488714182,-1.109872365832612,-0.910636168568068,-0.9343118109524247,-2.0973089524760606,-2.2452773472173755,-2.2452773472173755,-1.8055441579085254,-0.938008234293868
2015-16 Chicago Bulls,2018-19 Miami Heat,0.16204314253570043,-0.274193065449164,-0.2898245589627534,-0.19361178381638144,-0.15024504745309977,-0.5536221476828929,-0.6585116607668374,-0.6585116607668374,-0.5852414449995129,-0.29603315488143345
2015-16 Chicago Bulls,2018-19 Cleveland Cavaliers,2.116305688324417,1.9980542611902505,1.8802465999723361,1.7390095736839544,1.8715838685272033,-0.556434438135461,-0.4855990223095915,-0.4855990223095915,-0.6525965432264069,-3.6075101590946357
2015-16 Chicago Bulls,2018-19 Atlanta Hawks,1.362506249216489,1.1446872651668303,1.1879272552676094,1.0634642705729096,1.1797219668713808,-0.02778640445532221,0.0,0.0,-1.2493509405023961,-1.876044690811517
2015-16 Chicago Bulls,2018-19 Los Angeles Clippers,-0.1949793589415889,-0.38107584064040123,-0.35783037276767016,-0.34043757562408145,-0.17743793760182533,-1.9119372697933659,-1.9516604796847359,-1.9516604796847359,-2.704601737761712,-1.7018604570456273
2015-16 Chicago Bulls,2018-19 Cleveland Cavaliers,2.1397328261148694,1.998478969949271,1.9003060254997397,1.7997533154065586,1.9170558629940846,-0.3865638537695657,-0.3372827772015783,-0.3372827772015783,-0.47680525624242986,-3.6810807200091027
2015-16 Chicago Bulls,2018-19 Brooklyn Nets,-0.10939246752564105,-0.32599118623179846,-0.3220666334757567,-0.40005351505116504,0.059712303234295355,-1.6013686654789838,-1.636857557732863,-1.636857557732863,-1.992997218937338,-1.2612647950332014
2015-16 Chicago Bulls,2018-19 Miami Heat,0.07698627049921258,-0.289322740192602,-0.32381205577700967,-0.24819459851686237,-0.17987599034008536,-0.6117546622834601,-0.7097207568774784,-0.7097207568774784,-0.7708763104090448,-0.274107103256915
2015-16 Chicago Bulls,2018-19 Charlotte Hornets,0.14157674624077676,-0.2506891360281243,-0.32425664314428065,-0.26728021983110045,0.0599877658118671,-1.57123116018798,-1.6919577449914813,-1.6919577449914813,-1.7261897731980729,-1.4652346181368576
2015-16 Chicago Bulls,2018-19 New Orleans Pelicans,0.5483816230719062,-0.5052890687246643,-0.5192152094284374,-0.44195989432852134,-0.5779719997079573,-2.327476818833569,-2.4302149304519967,-2.4302149304519967,-2.7343730816916128,-2.0236042380447374
2015-16 Chicago Bulls,2018-19 Brooklyn Nets,-0.03801984943312198,-0.22886732739192023,-0.24521910925881119,-0.26415775326146623,0.09028450198009538,-1.3858507760784513,-1.4394955624511139,-1.4394955624511139,-1.8642734412949042,-1.1932218494205336
2015-16 Chicago Bulls,2018-19 Washington Wizards,0.5962533351855495,0.2683345211146075,0.2658634226889245,0.09469081703762439,0.18163289164993554,-1.6149513871733066,-1.5080541204111018,-1.5080541204111018,-2.3991348128955146,-2.093321648210175
2015-16 Chicago Bulls,2018-19 Milwaukee Bucks,-1.4746275645043943,-2.123893241231514,-2.0879860008925095,-2.106848611457786,-1.9090163576981307,-2.5520884988054644,-2.6767260296422344,-2.6767260296422344,-3.498891932389844,0.6620726183417645
2015-16 Chicago Bulls,2018-19 Memphis Grizzlies,0.7261773066748847,0.2530006460696278,0.30850777420089637,0.17253212966408132,0.21438626654847193,0.02843707839458065,0.05840662010899367,0.05840662010899367,-1.0207323742348162,-0.2675632929413877
2015-16 Chicago Bulls,2018-19 Orlando Magic,0.34410312987036124,-0.059554406554119727,-0.07848239000794971,-0.13663680995835045,-0.12357776267386507,-0.7770074008405397,-0.7704618744534849,-0.7704618744534849,-1.2352221412673916,-0.6744659660569203
2015-16 Chicago Bulls,2018-19 Boston Celtics,-0.7284714971940487,-1.4910612308756779,-1.5149142054377078,-1.7382445900212797,-1.4554919012900405,-2.4608426778547363,-2.2373267207195275,-2.2373267207195275,-2.681726631355607,0.13586558610705923
2015-16 Chicago Bulls,2018-19 Milwaukee Bucks,-1.6271172392223519,-2.200013030096015,-2.160198151401248,-2.2135084192952896,-1.9923391256771432,-2.658688194863145,-2.766399161558601,-2.766399161558601,-3.6691784784103265,0.7266919541675187
2015-16 Chicago Bulls,2018-19 Memphis Grizzlies,0.8137381432247657,0.305166606894897,0.3420616495706449,0.18083249866039763,0.22367501775299203,-0.060229653197218846,0.030923205887182892,0.030923205887182892,-1.0280893308110048,-0.3490283058108713
2015-16 Chicago Bulls,2018-19 Atlanta Hawks,1.1478149225811902,1.0172768885600103,1.0658693128318864,1.0037698889556297,1.1349946024518842,-0.6481943535166601,-0.728961255244526,-0.728961255244526,-1.979348587540442,-2.4611546119273733
2015-16 Chicago Bulls,2018-19 Atlanta Hawks,1.2089012088199864,1.0238411167273846,1.056328862642035,0.9915570461772968,1.1152513279699907,-0.7261546092233137,-0.7719811519972318,-0.7719811519972318,-2.0713596577513074,-2.4988930798687816
2015-16 Chicago Bulls,2018-19 Indiana Pacers,-0.8848530362342135,-1.3640467204138957,-1.3720860669103594,-1.3480747711686556,-1.4028435055606536,-1.8664948593374933,-1.9395769675465664,-1.9395769675465664,-2.708934748727529,0.2145810104049406
2015-16 Chicago Bulls,2018-19 Philadelphia 76ers,-0.8905488595832356,-0.9858867095516248,-0.9973490529302922,-1.205654309891638,-1.2730487204702345,-2.6210406539178512,-2.42155513061244,-2.42155513061244,-3.6238229969511355,-0.8967731670742216
2015-16 Chicago Bulls,2018-19 Detroit Pistons,0.02770729112157544,-0.2595093428284421,-0.29850681533986645,-0.17022343941323903,0.40478436146087166,-1.1230000786052665,-1.2862451778198378,-1.2862451778198378,-1.3005573088517697,-0.9747739993540507
2015-16 Chicago Bulls,2018-19 Detroit Pistons,-0.027455795849452708,-0.28060165740241144,-0.31933417690196503,-0.1905698326986052,0.3720013033744193,-1.1697498204601882,-1.3327343332248247,-1.3327343332248247,-1.3674620059471874,-0.974587854601066
2015-16 Chicago Bulls,2018-19 Los Angeles Lakers,0.3982844531557591,0.06608630140413974,0.0871320826166117,0.10785353289814464,0.03459331027756596,-1.012754431137997,-1.140427357967242,-1.140427357967242,-2.057421098362769,-1.3592131501832807
2015-16 Chicago Bulls,2018-19 Los Angeles Clippers,-0.36332846958545634,-0.5238392148256295,-0.4955461770350783,-0.514345124397724,-0.3059429212985922,-2.275275754959866,-2.310922267275533,-2.310922267275533,-3.1229646998990197,-1.663520972616923
2015-16 Chicago Bulls,2018-19 Sacramento Kings,0.18333480962729698,0.0,-0.043045187142563224,-0.2773351536213268,0.0,-1.7057966420817068,-1.4827555955434448,-1.4827555955434448,-1.764312926218513,-1.4419132662303331
2015-16 Chicago Bulls,2018-19 Phoenix Suns,1.8674466034268415,1.5270254988371472,1.548069682275465,1.3669736859553443,1.4974523587249922,-0.32688732245109775,-0.23623546483828095,-0.23623546483828095,-1.6391585797302404,-2.6710026380766996
2015-16 Chicago Bulls,2018-19 Washington Wizards,0.6090133669636708,0.21697470815375436,0.21424176982993814,0.06378812909897041,0.13598429518969038,-2.17275470833045,-2.0412672507460727,-2.0412672507460727,-3.0623103463018877,-2.431703629646436
2015-16 Chicago Bulls,2018-19 Utah Jazz,-0.4879589110330267,-1.1487916503107072,-1.1998830572093386,-1.2931803784108316,-1.2541846945432573,-1.8978428236306273,-1.8191338563815873,-1.8191338563815873,-2.826300184663176,0.14367880782042852
2015-16 Chicago Bulls,2018-19 Toronto Raptors,-1.2228422157792271,-1.378062463318027,-1.4270925356612234,-1.6212680096616945,-1.1789569481655546,-2.824034378997188,-2.819254462186797,-2.819254462186797,-3.4702859082227757,-0.2843458334454252
2015-16 Chicago Bulls,2018-19 Portland Trail Blazers,-0.8107089309689282,-1.1024904504709339,-1.1093232052445365,-0.9896807992760903,-0.772882620344509,-2.9939604055020266,-3.20115844985129,-3.20115844985129,-2.8738020217131686,-1.5163966060016578
2015-16 Chicago Bulls,2018-19 Toronto Raptors,-1.2600388166108094,-1.4337472594729428,-1.485650337420558,-1.6680402898428328,-1.2037446585030247,-2.8301164913790053,-2.8333017911902365,-2.8333017911902365,-3.426445867903043,-0.17611447459231022
2015-16 Chicago Bulls,2018-19 New York Knicks,2.2452981382857438,1.6156993824199284,1.640467024418488,1.5113195150895995,1.8398193796043252,0.033332886343599766,0.0,0.0,-0.06597680072046153,-2.5363794085960034
2015-16 Chicago Bulls,2018-19 Washington Wizards,0.6985133632461407,0.23411772832853717,0.23200889499527821,0.12459905853044495,0.16751645968590026,-2.2157487326106144,-2.1066899709908666,-2.1066899709908666,-2.8308408171752726,-2.4815851781935603
2015-16 Chicago Bulls,2018-19 Philadelphia 76ers,-0.7364604815654123,-0.8190539986209517,-0.831797497753614,-1.0464850043280922,-1.1669043936289156,-2.745464017506347,-2.523230066025401,-2.523230066025401,-3.2496618465999494,-1.100571509652413
2015-16 Chicago Bulls,2018-19 New York Knicks,2.1336445641508983,1.5606709925338487,1.5879813876519366,1.429690914313932,1.734519991432746,-0.06644824712609498,-0.034313082941897166,-0.034313082941897166,-0.2637390093273573,-2.4748730482247505
2015-16 Chicago Bulls,2018-19 Philadelphia 76ers,-0.7177797001723009,-0.7920403550339963,-0.8050884288172571,-0.9996052834449232,-1.1386646725472291,-2.693944570257652,-2.4620518288535242,-2.4620518288535242,-3.1071421394984866,-1.0997636184446153
