,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
0,Philadelphia 76ers,Utah Jazz,0.3767003860790348,1.5941648678487557,0.14828686005919234,0.19388745992610967,0.07632353321667118,-0.4847656545964209,0.09866776459423056,1,11/16/2018
1,Boston Celtics,Toronto Raptors,-1.3692760065412553,0.15182522550940492,-0.8897211603551584,-0.6345407779399951,-2.3914707074557158,-2.112193209312988,-2.2693585856672973,1,11/16/2018
2,Indiana Pacers,Miami Heat,0.8490707114797298,-1.6700774806034595,-1.4828686005919292,0.4582794507344409,0.17808824417223507,-0.65789624552372,0.4933388229711528,1,11/16/2018
3,Milwaukee Bucks,Chicago Bulls,2.672778929798868,2.656941446414596,-0.1482868600591924,3.1903300224205315,3.2819119283168923,-1.904436500200236,2.7626974086384504,1,11/16/2018
4,Minnesota Timberwolves,Portland Trail Blazers,-1.877522559187572,-3.2262860420748662,-0.6672908702663685,-2.3442756518338705,-1.6536765530278903,2.4584543911675807,-1.6280181158047988,1,11/16/2018
5,Washington Wizards,Brooklyn Nets,-0.25711296192696065,-1.8598590124902188,-0.22243029008878856,-0.5992885124988843,-0.5342647325167016,0.7617746000800953,0.7400082344567293,0,11/16/2018
6,Memphis Grizzlies,Sacramento Kings,0.2630923331345644,-1.2905144168299456,-0.22243029008878856,0.3877749198522192,-0.40705884382224855,-1.1772880183056025,-0.4933388229711528,1,11/16/2018
7,New Orleans Pelicans,New York Knicks,1.3931934913716697,0.4175193701508655,-0.3707171501479823,1.339586086762212,1.8063236194612329,-0.10387835455637552,2.170690821073067,1,11/16/2018
8,Chicago Bulls,Toronto Raptors,-2.9920219790076774,-1.5351032906722468,0.3727970436883152,-2.6161410122215982,-2.884814750416243,1.2073132685772263,-1.971332744341518,0,11/17/2018
9,Phoenix Suns,Oklahoma City Thunder,-2.5671548579885872,-1.8037463665398912,2.9823763495065228,-2.8475004214656843,-1.7412845790800735,3.1390144983007917,1.010939868893089,0,11/17/2018
10,Brooklyn Nets,LA Clippers,-1.226729011393148,-0.4605309872016752,-0.14911881747532554,-0.9432345146105079,-0.6237437298197255,0.8623666204123045,-1.7691447705629004,0,11/17/2018
11,Boston Celtics,Utah Jazz,0.7958778464160419,1.4199705438718295,-1.4166287660155985,1.01442202514715,-0.4937971194406193,-2.6215945260534035,-0.7076579082251624,0,11/17/2018
12,Orlando Magic,Los Angeles Lakers,-0.6223405716335965,-0.11513274680041745,-1.0438317223272828,-0.9432345146105078,-1.5333700024734989,-0.1379786592659707,-1.6680507836735914,1,11/17/2018
13,Houston Rockets,Sacramento Kings,-0.19747345061450688,0.07675516453361342,-0.2236782262129883,-0.07118751053664216,-0.02598932207582419,0.10348399444947556,-1.213127842671707,1,11/17/2018
14,Indiana Pacers,Atlanta Hawks,2.3936175832061424,0.19188791133403094,-2.1622228533922287,2.4381722358799918,1.8192525453075392,-2.276647877888487,0.9603928754484348,1,11/17/2018
15,Dallas Mavericks,Golden State Warriors,-1.920878110522929,-0.38377582266806176,1.9385446271792373,-1.1212032909521132,-2.10513508814158,-0.6898932963298436,-1.7691447705629062,1,11/17/2018
16,Charlotte Hornets,Philadelphia 76ers,-0.526595868305351,-0.7675516453361235,-2.535019897080544,0.9254376369763472,1.5073806803976746,0.3449466481649218,-0.1516409803339578,0,11/17/2018
17,New Orleans Pelicans,Denver Nuggets,-0.8018618903740575,-0.5756637340020927,0.14911881747532554,-1.1567970462204342,-0.025989322075824276,2.1731638834390115,0.4043759475572301,1,11/17/2018
18,San Antonio Spurs,Golden State Warriors,-1.2210930380981193,0.14969852714102228,-2.0119819491421653,-1.3938297140081721,-2.0289281135190333,-0.10105714310064624,-3.407122250141817,1,11/18/2018
19,Orlando Magic,New York Knicks,1.4819090268181059,-0.4865202132083145,-1.160758816812788,0.5645892512438166,0.19794420619697808,-0.7747714304382942,0.661083421669309,1,11/18/2018
20,Miami Heat,Los Angeles Lakers,-0.7883756022672324,1.1227389535576515,1.2381427379336387,-0.1058604846082156,-0.8660059021117822,-0.8758285735389405,-1.0170514179527772,0,11/18/2018
21,Minnesota Timberwolves,Memphis Grizzlies,-1.2151654019908469,1.1601635853429044,-0.38691960560426253,-0.9880311896766788,0.2474302577462235,2.391685720048653,-0.5593782798740307,0,11/18/2018
22,Washington Wizards,Portland Trail Blazers,-1.9798304598289895,-4.266408023519075,-0.3869196056042626,-2.1172096921643115,-1.4350954949280956,2.1222000051135903,-0.6102308507716642,0,11/18/2018
23,Philadelphia 76ers,Phoenix Suns,2.393844843505046,2.229607838976841,-1.6494243689265382,1.9555662262546725,1.4128967318482353,-1.7063116836847314,0.4766421443097869,1,11/19/2018
24,Detroit Pistons,Cleveland Cavaliers,2.3006538033685966,0.6802193407047982,-1.492336333790679,1.338946245003199,0.30276358539605064,-2.1985169770553266,-0.6884830973363674,1,11/19/2018
25,Indiana Pacers,Utah Jazz,0.7280550010660115,0.0,-0.07854401756793156,0.7751794050018522,0.12615149391502078,-1.4438021938870766,0.15888071476993093,1,11/19/2018
26,Milwaukee Bucks,Denver Nuggets,0.6290395209210338,0.6802193407047983,0.5498081229755141,0.7223262637517258,0.908290756188152,-0.3281368622470635,2.0124890537524527,1,11/19/2018
27,Atlanta Hawks,LA Clippers,-2.7899067640849564,-1.3604386814095992,2.591952579741706,-2.6602747762563563,-3.2042479454415287,0.6234600382694226,-2.3832107215489584,0,11/19/2018
28,Sacramento Kings,Oklahoma City Thunder,-0.9726814814241916,-1.4738085715270646,0.23563205270379056,-1.3741816725032834,-0.2523029878300416,2.165703290830617,1.2180854799028038,1,11/19/2018
29,Charlotte Hornets,Boston Celtics,-0.5591462408186965,-0.8313791941947557,-0.7854401756793046,0.29950113375071563,2.043654201423336,2.1328896046059134,1.2710457181594474,1,11/19/2018
30,Memphis Grizzlies,Dallas Mavericks,1.1648880017056185,-1.6249684250170195,-2.3563205270379126,0.19379485125046314,-0.5298362744430859,-1.0500379591906042,-1.0062445268762232,1,11/19/2018
31,New Orleans Pelicans,San Antonio Spurs,0.1747332002558423,0.11336989011746545,1.7279683864944708,0.33473656125079976,1.1858240428011964,0.9844105867411906,1.800648100725878,1,11/19/2018
32,New York Knicks,Portland Trail Blazers,-2.574864382240857,-2.4011686065101365,0.1675679221107877,-2.3948523077955133,-1.833383521990945,2.0293159936048752,-2.25258232823776,0,11/20/2018
33,Orlando Magic,Toronto Raptors,-1.341430450792146,-1.1052998347427612,-0.8378396105539341,-1.8094439658899433,-1.5493381875979826,1.1273977742249308,-1.9229361338615012,0,11/20/2018
34,Miami Heat,Brooklyn Nets,-0.21030901135300575,0.9147308977181472,1.7594631821632625,0.017739646724411195,-0.877958306305525,-0.9985523143135088,-0.16482309718812924,0,11/20/2018
35,Washington Wizards,LA Clippers,-2.1315102501993843,-2.0962583072707552,-0.0837839610553931,-1.8626629060631767,-1.6784497032311478,1.3850886940477762,-1.3735258099010708,1,11/20/2018
36,Philadelphia 76ers,New Orleans Pelicans,0.2508464967526054,0.2320070874951373,1.5079896290386747,-0.41282257807726536,-1.6891741413670194,-1.4176678398576426,-0.5464155496331141,1,11/21/2018
37,Golden State Warriors,Oklahoma City Thunder,0.2394443832638505,-0.425346327074418,0.4188860080662984,0.23333450065236735,1.8191106137798667,1.8043045234551836,3.4424179626886136,0,11/21/2018
38,San Antonio Spurs,Memphis Grizzlies,-1.0717986679429488,2.0107280916245167,-1.591766830651934,-0.7179523096995919,0.6756696565468099,2.09428203615334,-0.8196233244496711,0,11/21/2018
39,Chicago Bulls,Phoenix Suns,0.2679496669857371,0.4253463270744178,-1.9268756371049731,0.07179523096995921,-0.285860239308267,-0.3544169599644095,-1.2567557641561624,1,11/21/2018
40,Boston Celtics,New York Knicks,1.7502244205238588,0.6186855666536959,-1.2566580241988952,1.6153926968240817,-0.4677713006862508,-3.383070981478472,0.21856621985324565,0,11/21/2018
41,Cleveland Cavaliers,Los Angeles Lakers,-2.4514544000822767,0.23200708749513455,1.0891036209723763,-1.7769319665064898,-1.5852249634367437,1.321008668958263,-1.4753219840094018,0,11/21/2018
42,Houston Rockets,Detroit Pistons,-0.21664015628634034,-1.8173888520452388,0.4188860080662984,-0.035897615484979585,0.4937585951688225,0.7088339199288191,1.2567557641561624,1,11/21/2018
43,Utah Jazz,Sacramento Kings,-0.3306612911738889,-0.30934278332684795,0.921549217745856,-0.07179523096995921,-0.3118475337908314,-0.12887889453251505,-0.0546415549633114,0,11/21/2018
44,Milwaukee Bucks,Portland Trail Blazers,0.2508464967526052,-0.4640141749902744,0.4188860080662984,0.7179523096995919,0.4417840062036826,-0.7410536435619546,1.2567557641561624,1,11/21/2018
45,Atlanta Hawks,Toronto Raptors,-3.4320361601151887,-1.5080460687183883,2.094430040331492,-3.230785393648164,-3.0405134544606347,1.7398650761889258,-2.2403037534957617,0,11/21/2018
46,Dallas Mavericks,Brooklyn Nets,-0.03420634046626436,-0.2320070874951373,2.0944300403314933,0.2512833083948572,-0.5457331841339585,-0.9665917089938492,1.0381895443029108,1,11/21/2018
47,Minnesota Timberwolves,Denver Nuggets,-1.0033859870104205,-1.5467139166342452,-0.5026632096795577,-1.8487271974764488,-1.1694282517156287,1.900963694354572,-0.8196233244496712,0,11/21/2018
48,Charlotte Hornets,Indiana Pacers,-0.8380553414234764,0.5026820229061285,-1.8430984354917137,-0.07179523096995921,1.117453662750489,1.6109861816564153,0.0,1,11/21/2018
49,Philadelphia 76ers,Cleveland Cavaliers,3.01337197284278,0.6142347586793641,0.6213014000878876,1.5872755965894196,0.728522672564075,-2.0691004086847427,1.7498155724145006,0,11/23/2018
50,Golden State Warriors,Portland Trail Blazers,-0.20089146485618548,-1.765924931203171,0.08875734286969778,0.0547336412617041,0.4586994605033054,0.4926429544487485,1.5804785815356834,1,11/23/2018
51,Los Angeles Lakers,Utah Jazz,0.8265248839797337,0.7294037759317464,-0.6213014000878876,0.7845155247510924,1.2681690966856178,-0.032842863629919394,0.5644566362627379,1,11/23/2018
52,Chicago Bulls,Miami Heat,-0.4304817104061112,-2.418549362299996,-0.7988160858272846,-1.3318519373681337,-1.0523105270369997,1.1495002270470798,0.3386739817576464,0,11/23/2018
53,New York Knicks,New Orleans Pelicans,-1.6817485486532089,-0.5758450862619033,0.7988160858272829,-1.4960528611532462,-1.9157448056314668,0.2299000454094169,-1.9755982269195982,1,11/23/2018
54,Brooklyn Nets,Minnesota Timberwolves,0.18367219643994065,0.6526244310968221,0.0,0.6020700538787455,0.9173989210066184,-0.2299000454094169,0.2257826545050977,0,11/23/2018
55,LA Clippers,Memphis Grizzlies,-0.3386456121861405,1.6891455863682494,0.5325440572181881,0.21893456504681647,1.7538508783950029,1.7735146360154963,1.4675872542831283,1,11/23/2018
56,Detroit Pistons,Houston Rockets,-0.1721926841624441,1.6891455863682494,-0.35502937147879265,0.0,-0.51266410291546,-0.624014408968412,-1.4675872542831347,1,11/23/2018
57,Indiana Pacers,San Antonio Spurs,0.8035658594247413,-1.1900798449412675,2.396448257481849,0.8210046189255619,-0.16189392723646026,-1.6421431814958285,1.2982502634043054,0,11/23/2018
58,Atlanta Hawks,Boston Celtics,-1.9113387942031344,-1.8427042760380896,3.2840216861788303,-2.2440792917298693,-0.971363563418773,2.6602719540232447,0.11289132725254893,0,11/23/2018
59,Milwaukee Bucks,Phoenix Suns,3.380716365722661,3.9157465865809415,-2.041418886003055,4.141512188802278,3.6426133628203914,-2.9887005903224058,2.1449352177984213,0,11/23/2018
60,Denver Nuggets,Orlando Magic,0.6371129314010447,1.343638534611108,0.7100587429575853,1.441319219891542,1.1332574906552333,-1.0509716361573311,0.7337936271415674,1,11/23/2018
61,Toronto Raptors,Washington Wizards,2.5025336764941946,2.456939034717454,1.2426028001757736,2.4082802155149814,1.5379923087463878,-2.3975290449839086,1.4675872542831283,1,11/23/2018
62,Oklahoma City Thunder,Charlotte Hornets,0.6772912243722821,1.305248862193647,1.1538454573060757,0.12771182961064298,-1.2951514178916936,-1.8720432269052447,-1.8627068996670493,1,11/23/2018
63,Golden State Warriors,Sacramento Kings,0.5724682356101753,0.6349343109523989,0.3689060399895557,1.2815099121626126,1.702124007743444,-0.09760271077929443,2.064004257705127,1,11/24/2018
64,Cleveland Cavaliers,Houston Rockets,-2.149800927344596,1.0317682552976482,0.09222650999738892,-1.2815099121626128,-0.8645709245680997,1.3013694770572717,-1.0893355804554872,1,11/24/2018
65,Milwaukee Bucks,San Antonio Spurs,1.351999450058074,1.3889188052083716,2.3978892599321218,2.1915676758722937,1.756159690528951,-1.6592460832480243,2.9240060317489327,1,11/24/2018
66,Dallas Mavericks,Boston Celtics,-0.3349548187080817,-0.6746177053869246,2.951248319916456,-0.2785891113396983,0.9186066073536068,1.6267118463215893,1.8346704512934453,1,11/24/2018
67,Minnesota Timberwolves,Chicago Bulls,0.9622338428341246,0.6746177053869244,-1.3833976499608391,1.0214934082455605,1.5129991179941753,0.06506847385286453,0.34400070961752216,1,11/24/2018
68,Washington Wizards,New Orleans Pelicans,-1.1753869092847222,-2.619104032678641,-0.5533590599843352,-1.430090771543785,-1.702124007743444,0.42294508004361697,-0.8600017740437992,1,11/24/2018
69,Oklahoma City Thunder,Denver Nuggets,0.2131530664505975,0.0,-0.3689060399895574,-0.16715346680381882,-0.7024638762115788,-0.6181505016022061,-1.261335935264248,0,11/24/2018
70,Los Angeles Lakers,Orlando Magic,0.8528074281280859,0.6385279449748031,1.1960714474684226,0.9515829563262046,1.0695012274415052,-0.3670606596679911,1.2232011575143935,0,11/25/2018
71,Brooklyn Nets,Philadelphia 76ers,-1.3632469106573049,-0.4389879621701793,-1.1040659515093134,-0.2474115686448132,0.3475878989184922,0.7341213193359871,-1.1120010522858121,0,11/25/2018
72,Detroit Pistons,Phoenix Suns,2.1226812627129723,2.9132837489475487,-2.2081319030186286,1.8651025943993607,1.3903515956739574,-1.4682426386719742,-1.3900013153572726,1,11/25/2018
73,Portland Trail Blazers,LA Clippers,-0.21787051083564254,1.6761358555588626,0.4600274797955476,-0.3616015234039579,-0.3208503682324524,0.2335840561523601,-1.0564009996715211,0,11/25/2018
74,Atlanta Hawks,Charlotte Hornets,-2.1289061344511344,-1.0376079105840594,3.9562363262417097,-2.9499071646112345,-3.288716274382628,0.8342287719727114,-1.6680015784287208,1,11/25/2018
75,Sacramento Kings,Utah Jazz,0.6536115325069274,0.4389879621701793,-1.2880769434275336,0.30450654602438554,0.8823385126392409,0.3670606596679911,0.5004004735286182,0,11/25/2018
76,Toronto Raptors,Miami Heat,2.5584222843842577,-0.23944797936555265,-0.9200549595910952,1.9221975717789332,2.1924775162550865,-0.5005372631836268,2.6688025254859573,1,11/25/2018
77,Memphis Grizzlies,New York Knicks,2.284527927905165,-1.5963198624370136,-0.7360439676728752,1.4844694118688793,-0.2941128375464162,-2.8363778247072187,0.9452008944429454,0,11/25/2018
78,Golden State Warriors,Orlando Magic,1.0623596405161493,0.8705328518435052,0.8342208301158833,1.5669111626108232,2.361865236509197,0.16653952409414452,3.0426108294945813,1,11/26/2018
79,Chicago Bulls,San Antonio Spurs,-1.4249614339857328,-1.6619263535194149,2.873427303732491,-1.7023232383920053,-2.4717194335561383,0.06661580963765867,-0.6197910948970458,0,11/26/2018
80,Cleveland Cavaliers,Minnesota Timberwolves,-1.4504071738783355,0.672684476424527,1.019603236808303,-0.7544387079237295,0.13731774630867433,1.4322399072096417,-0.05634464499064051,0,11/26/2018
81,Utah Jazz,Indiana Pacers,-0.8206251115364261,-0.11870902525138582,0.7415296267696758,-0.9091953659593665,-0.604198083758168,1.032545049383694,-0.22537857996256205,0,11/26/2018
82,Charlotte Hornets,Milwaukee Bucks,-1.6730573979386059,-1.9784837541897815,-1.9465152702703967,-1.3347761755573675,-0.9062971256372498,1.2990082879343243,-1.8030286397004964,1,11/26/2018
83,Washington Wizards,Houston Rockets,-0.8397094164558784,-0.7518238265921164,-1.204985643500723,-0.7350941256692749,-0.6865887315433719,0.5662343819200922,-0.28172322495320257,1,11/26/2018
84,New Orleans Pelicans,Boston Celtics,0.0,0.15827870033518202,0.648838423423465,-0.13541207578118225,2.252011039462261,2.964403528875774,1.6339947047285686,0,11/26/2018
85,Phoenix Suns,Indiana Pacers,-2.4755163929841744,-1.1810952077618029,1.8939841696817463,-2.738387189989795,-1.4901561883930148,2.841624116821701,-0.17002800915563915,0,11/27/2018
86,Detroit Pistons,New York Knicks,1.6227678154523506,0.3936984025872676,-0.18037944473159406,1.0681652159534665,0.4498584719677012,-1.2411691544738472,0.056676003051881814,1,11/27/2018
87,Miami Heat,Atlanta Hawks,1.069117619592137,2.2834507350061544,-1.262656113121162,1.6313796025471117,1.2371107979111804,-1.2411691544738472,-0.3967320213631729,0,11/27/2018
88,Denver Nuggets,Los Angeles Lakers,0.4518294701847727,1.22046504802053,-0.631328056560581,1.0487440302088578,0.3936261629717376,-1.1105197697923923,-0.6234360335706937,1,11/27/2018
